极速AK,#genre#
内蒙古卫视,http://39.134.67.108/PLTV/88888888/224/3221226017/1.m3u8
宁夏卫视,http://39.134.67.108/PLTV/88888888/224/3221226028/1.m3u8
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221226034/1.m3u8
山西卫视,http://39.134.67.108/PLTV/88888888/224/3221226009/1.m3u8
四川卫视,http://39.134.67.108/PLTV/88888888/224/3221226014/1.m3u8
天津卫视,http://39.134.67.108/PLTV/88888888/224/3221226003/1.m3u8
延边卫视,http://39.134.67.108/PLTV/88888888/224/3221226040/1.m3u8
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221226001/1.m3u8
黑龙江文体,http://39.134.67.108/PLTV/88888888/224/3221226012/1.m3u8
黑龙江都市,http://39.134.67.108/PLTV/88888888/224/3221225969/1.m3u8
黑龙江都市,http://39.134.67.108/PLTV/88888888/224/3221225990/1.m3u8
黑龙江农业科教,http://39.134.67.108/PLTV/88888888/224/3221225994/1.m3u8
黑龙江农业科教,http://39.134.67.108/PLTV/88888888/224/3221225998/1.m3u8
黑龙江少儿,http://39.134.67.108/PLTV/88888888/224/3221225979/1.m3u8
黑龙江文体,http://39.134.67.108/PLTV/88888888/224/3221225965/1.m3u8
黑龙江新闻法治,http://39.134.67.108/PLTV/88888888/224/3221225967/1.m3u8
黑龙江新闻法治,http://39.134.67.108/PLTV/88888888/224/3221225992/1.m3u8
黑龙江影视,http://39.134.67.108/PLTV/88888888/224/3221225973/1.m3u8
睛彩竞技,http://39.134.67.108/PLTV/88888888/224/3221226046/1.m3u8
新闻综合,http://39.134.67.108/PLTV/88888888/224/3221226062/1.m3u8
新闻综合,http://39.134.67.108/PLTV/88888888/224/3221225993/1.m3u8
韩国女团,#genre#
盗源狗si全家 全家下地狱
设置,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cics5f7og65l7400ilo0&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
画面,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cf4up43c77uaf3l9q61g&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
1,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200f2e0000c168k29lbce321ps0e30&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
2,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000ckhor8rc77udh8cjbnng&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
3,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000chhtifrc77u4qbblddbg&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
4,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cea4aobc77u40bs4m560&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
5,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cdqa4ibc77u9qo3e6kcg&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
6,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cdqdia3c77u6jef0lcj0&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
7,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300f7a0000bsb81c6cmo5cfurbeon0&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
8,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cjafrsbc77u9f174pvj0&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
9,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cm7v513c77u7le7lkoqg&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
10,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000capcotrc77u4a2lm3j2g&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
11,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cmog71bc77u0ct76qgu0&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
12,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000ca70strc77u4d69n89t0&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
13,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cij3l0jc77u3icn4a5f0&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
14,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000c53lp4jc77ucg5itrtgg&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
15,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300f310000bqai155omciggqmbjs10&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
16,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cagpgsbc77uaabt95s40&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
18,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cea1cmjc77u6oags3i6g&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
19,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cj574fjc77u6kmde8830&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
21,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000caiv8u3c77uclsl616i0&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
22,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000ch3vhqjc77u1uolbon1g&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
23,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000citu8rvog65k6lms6p9g&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
24,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000c45srlbc77u7un1eeoeg&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
25,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cea4aobc77u40bs4m560&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
26,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cdfl5vrc77u84a2ndsog&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
鸟叔dadey,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cfqraijc77u7k67gk2n0&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
鸟叔江南style,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cfqqvubc77u1shdk2990&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
随机美女2,http://api.eeccx.com/api/xjj.php

电影轮播,#genre#
成龙,http://cfss.cc/cdn/hy/11342386.m3u8
黄渤,http://cfss.cc/cdn/hy/11352876.m3u8
沈腾,http://cfss.cc/cdn/hy/11601968.m3u8
王晶,http://cfss.cc/cdn/hy/11602058.m3u8
周星驰,http://cfss.cc/cdn/hy/11336587.m3u8
李连杰,http://cfss.cc/cdn/hy/11342390.m3u8
刘德华,http://cfss.cc/cdn/hy/11342424.m3u8
李连杰,http://cfss.cc/cdn/hy/11342390.m3u8
周润发,http://cfss.cc/cdn/hy/11342387.m3u8
庆余年,http://cfss.cc/cdn/hy/11352960.m3u8
陈情令,http://cfss.cc/cdn/hy/29465862.m3u8
古天乐,http://cfss.cc/cdn/hy/29982675.m3u8
甄子丹,http://cfss.cc/cdn/hy/11352935.m3u8
封神榜,http://cfss.cc/cdn/hy/23749096.m3u8
鹿鼎记,http://cfss.cc/cdn/hy/23865080.m3u8
寻秦记,http://cfss.cc/cdn/hy/23864973.m3u8
洗冤录,http://cfss.cc/cdn/hy/23903130.m3u8
创世纪,http://cfss.cc/cdn/hy/23749083.m3u8
大时代,http://cfss.cc/cdn/hy/23865161.m3u8
柳舟计,http://cfss.cc/cdn/hy/23860039.m3u8
大秦赋,http://cfss.cc/cdn/hy/23903130.m3u8
封神榜,http://cfss.cc/cdn/hy/29465849.m3u8
寻秦记,http://cfss.cc/cdn/hy/29465848.m3u8
洗冤录,http://cfss.cc/cdn/hy/29465851.m3u8
创世纪,http://cfss.cc/cdn/hy/29465852.m3u8
刘德华,http://cfss.cc/cdn/hy/11342424.m3u8
洪金宝,http://cfss.cc/cdn/hy/11279251.m3u8
埋堆堆,http://cfss.cc/cdn/hy/23903123.m3u8
埋堆堆2,http://cfss.cc/cdn/hy/23864973.m3u8
王晶电影,http://cfss.cc/cdn/hy/11602058.m3u8
功夫电影,http://cfss.cc/cdn/hy/11352941.m3u8
猫和老鼠,http://cfss.cc/cdn/hy/11352879.m3u8
强森电影,http://cfss.cc/cdn/hy/21059581.m3u8
金庸武侠,http://cfss.cc/cdn/hy/11342435.m3u8
永夜星河,http://cfss.cc/cdn/hy/23734169.m3u8
电影_武侠,http://cfss.cc/cdn/hy/11342427.m3u8
电影_玄幻,http://cfss.cc/cdn/hy/11342414.m3u8
电影_国产,http://cfss.cc/cdn/hy/11352973.m3u8
电影_洪金宝,http://cfss.cc/cdn/hy/11279251.m3u8
电影_斯坦森,http://cfss.cc/cdn/hy/21059588.m3u8
电影_功夫片,http://cfss.cc/cdn/hy/11352941.m3u8
剧集_老三国,http://cfss.cc/cdn/hy/11602081.m3u8
猫和老鼠动漫,http://cfss.cc/cdn/hy/11352879.m3u8
电影_不挤影院,http://cfss.cc/cdn/hy/11352897.m3u8
电影_许氏三杰,http://cfss.cc/cdn/hy/11602033.m3u8
电影_高分动作,http://cfss.cc/cdn/hy/11352884.m3u8
电影_欢笑影院,http://cfss.cc/cdn/hy/11352894.m3u8
电影_国产悬疑,http://cfss.cc/cdn/hy/11342395.m3u8
电影_黑帮斗争,http://cfss.cc/cdn/hy/11342419.m3u8
电影_喜乐影院,http://cfss.cc/cdn/hy/21059580.m3u8
亮剑,http://cfss.cc/cdn/hy/30080238.m3u8
雪豹,http://cfss.cc/cdn/hy/29580970.m3u8

全球频道,#genre#
CNA新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
半岛新闻,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
俄罗斯频,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8
韩国国防,http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
韩国新闻,http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
环球频道,http://live.cgtn.com/500/prog_index.m3u8
环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
泰国ASTV,http://news1.live14.com/stream/news1_hi.m3u8
韩国新闻,http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
半岛新闻,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
CGTN,http://live.cgtn.com/1000/prog_index.m3u8
韩·EBS-2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
韩·EBS-2,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
韩·EBS-1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
韩·EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
韩·EBSe,http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
韩·EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
韩·TBS,https://cdntv.tbs.seoul.kr/tbs/_definst_/tbs_tv_web_720.smil/playlist.m3u8
韩·GSMyShop,https://gstv-myshop.gsshop.com/myshop_hd/myshop_hd.stream/playlist.m3u8
韩·KoreaTV,https://hlive.ktv.go.kr/live/klive_h.stream/playlist.m3u8
俄·IGITV,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
Самара,http://live.guberniatv.cdnvideo.ru/guberniatv/guberniatv.sdp/playlist.m3u8
TBS Seoul,https://cdntv.tbs.seoul.kr/tbs/tbs_tv_web.smil/playlist.m3u8
半岛新闻,https://live-hls-web-aje.getaj.net/AJE/02.m3u8
欧洲华文教育,http://hatu-video.oss-cn-hangzhou.aliyuncs.com/live-stream/20111114W.m3u8
影视频道,#genre#
孤独患者,https://txmov2.a.kwimgs.com/bs3/video-hls/5206442806689641454_hlsb.m3u8
西部影坛,http://cfss.cc/cdn/hy/30311497.m3u8
诡计腰柳中空,http://cfss.cc/cdn/hy/30307341.m3u8
阿光影视,http://cfss.cc/cdn/hy/30292086.m3u8
年年营,http://cfss.cc/cdn/hy/29580970.m3u8
武林萌主唐小姐,http://cfss.cc/cdn/hy/11336726.m3u8
成龙,http://cfss.cc/cdn/hy/11342386.m3u8
黄渤,http://cfss.cc/cdn/hy/11352876.m3u8
沈腾,http://cfss.cc/cdn/hy/11601968.m3u8
王晶,http://cfss.cc/cdn/hy/11602058.m3u8
周星驰,http://cfss.cc/cdn/hy/11336587.m3u8
李连杰,http://cfss.cc/cdn/hy/11342390.m3u8
刘德华,http://cfss.cc/cdn/hy/11342424.m3u8
李连杰,http://cfss.cc/cdn/hy/11342390.m3u8
周润发,http://cfss.cc/cdn/hy/11342387.m3u8
庆余年,http://cfss.cc/cdn/hy/11352960.m3u8
陈情令,http://cfss.cc/cdn/hy/29465862.m3u8
古天乐,http://cfss.cc/cdn/hy/29982675.m3u8
甄子丹,http://cfss.cc/cdn/hy/11352935.m3u8
封神榜,http://cfss.cc/cdn/hy/23749096.m3u8
鹿鼎记,http://cfss.cc/cdn/hy/23865080.m3u8
寻秦记,http://cfss.cc/cdn/hy/23864973.m3u8
洗冤录,http://cfss.cc/cdn/hy/23903130.m3u8
创世纪,http://cfss.cc/cdn/hy/23749083.m3u8
大时代,http://cfss.cc/cdn/hy/23865161.m3u8
柳舟计,http://cfss.cc/cdn/hy/23860039.m3u8
大秦赋,http://cfss.cc/cdn/hy/23903130.m3u8
封神榜,http://cfss.cc/cdn/hy/29465849.m3u8
寻秦记,http://cfss.cc/cdn/hy/29465848.m3u8
洗冤录,http://cfss.cc/cdn/hy/29465851.m3u8
创世纪,http://cfss.cc/cdn/hy/29465852.m3u8
刘德华,http://cfss.cc/cdn/hy/11342424.m3u8
洪金宝,http://cfss.cc/cdn/hy/11279251.m3u8
天龙八部,http://cfss.cc/cdn/hy/23903123.m3u8
埋堆堆2,http://cfss.cc/cdn/hy/23864973.m3u8
王晶电影,http://cfss.cc/cdn/hy/11602058.m3u8
功夫电影,http://cfss.cc/cdn/hy/11352941.m3u8
猫和老鼠,http://cfss.cc/cdn/hy/11352879.m3u8
强森电影,http://cfss.cc/cdn/hy/21059581.m3u8
金庸武侠,http://cfss.cc/cdn/hy/11342435.m3u8
永夜星河,http://cfss.cc/cdn/hy/23734169.m3u8
电影_武侠,http://cfss.cc/cdn/hy/11342427.m3u8
电影_玄幻,http://cfss.cc/cdn/hy/11342414.m3u8
电影_国产,http://cfss.cc/cdn/hy/11352973.m3u8
电影_洪金宝,http://cfss.cc/cdn/hy/11279251.m3u8
电影_斯坦森,http://cfss.cc/cdn/hy/21059588.m3u8
电影_功夫片,http://cfss.cc/cdn/hy/11352941.m3u8
剧集_老三国,http://cfss.cc/cdn/hy/11602081.m3u8
猫和老鼠动漫,http://cfss.cc/cdn/hy/11352879.m3u8
电影_不挤影院,http://cfss.cc/cdn/hy/11352897.m3u8
电影_许氏三杰,http://cfss.cc/cdn/hy/11602033.m3u8
电影_高分动作,http://cfss.cc/cdn/hy/11352884.m3u8
电影_欢笑影院,http://cfss.cc/cdn/hy/11352894.m3u8
电影_国产悬疑,http://cfss.cc/cdn/hy/11342395.m3u8
电影_黑帮斗争,http://cfss.cc/cdn/hy/11342419.m3u8
电影_喜乐影院,http://cfss.cc/cdn/hy/21059580.m3u8
亮剑,http://cfss.cc/cdn/hy/30080238.m3u8
雪豹,http://cfss.cc/cdn/hy/29580970.m3u8
西九龙冠希哥,http://cfss.cc/cdn/hy/21059579.m3u8
周星驰吧,http://cfss.cc/cdn/hy/21136378.m3u8
惊奇小剧场,http://cfss.cc/cdn/hy/30373013.m3u8
木子电影V,http://cfss.cc/cdn/hy/27314057.m3u8
小丑电影,http://cfss.cc/cdn/hy/29869799.m3u8
柚子综艺咖,http://cfss.cc/cdn/hy/29890508.m3u8
飞鹰影视,http://cfss.cc/cdn/hy/30380813.m3u8
扁豆看电影2,http://cfss.cc/cdn/hy/21059623.m3u8
港式宫斗剧,http://cfss.cc/cdn/hy/23865036.m3u8
雨落思乡人,http://cfss.cc/cdn/hy/29982688.m3u8
一起来埋堆,http://cfss.cc/cdn/hy/23734183.m3u8
老歪陪你唠,http://cfss.cc/cdn/hy/30080164.m3u8
好学上进的青年,http://cfss.cc/cdn/hy/29982666.m3u8
缇兰传奇,http://cfss.cc/cdn/hy/30080178.m3u8
-惟美,http://cfss.cc/cdn/hy/11352885.m3u8
骚年跟我来听歌,http://cfss.cc/cdn/hy/11352974.m3u8
黄金妖狐猫,http://cfss.cc/cdn/hy/30080157.m3u8
西忆故人喧昨晚,http://cfss.cc/cdn/hy/26355804.m3u8
西班牙七七点评,http://cfss.cc/cdn/hy/30080161.m3u8
香港刑侦实录,http://cfss.cc/cdn/hy/23865058.m3u8
了不起的小萌虎,http://cfss.cc/cdn/hy/11342388.m3u8
十五块五吴清鸥,http://cfss.cc/cdn/hy/30080237.m3u8
威猛先生,http://cfss.cc/cdn/hy/11342420.m3u8
大头猴足球,http://cfss.cc/cdn/hy/29982605.m3u8
甄学唠嗑家,http://cfss.cc/cdn/hy/30080159.m3u8
排球太燃了,http://cfss.cc/cdn/hy/30080166.m3u8
super一拳超人,http://cfss.cc/cdn/hy/30080169.m3u8
河声云梦泽,http://cfss.cc/cdn/hy/29982614.m3u8
語之不顾細谨,http://cfss.cc/cdn/hy/26355785.m3u8
活泼有趣的熊猫,http://cfss.cc/cdn/hy/29982632.m3u8
我的朋友陈白露小姐,http://cfss.cc/cdn/hy/11352917.m3u8
我的宝贝baby,http://cfss.cc/cdn/hy/11352880.m3u8
池邊苏爾,http://cfss.cc/cdn/hy/26355821.m3u8
神行大宝,http://cfss.cc/cdn/hy/24514506.m3u8
舒克影视梗,http://cfss.cc/cdn/hy/24517063.m3u8
語之不顾細谨,http://cfss.cc/cdn/hy/26355785.m3u8
活泼有趣的熊猫,http://cfss.cc/cdn/hy/29982632.m3u8
老歪陪你唠,http://cfss.cc/cdn/hy/30080164.m3u8
南中莫甘娜,http://cfss.cc/cdn/hy/26355789.m3u8
RainyRabbits,http://cfss.cc/cdn/hy/30080172.m3u8
止戈电影2,http://cfss.cc/cdn/hy/29982681.m3u8
暖阳雪兔,http://cfss.cc/cdn/hy/30080155.m3u8
虎牙志愿者,http://cfss.cc/cdn/hy/880232.m3u8
舞王驾到,http://cfss.cc/cdn/hy/11342438.m3u8
沙雕剧情梗中梗,http://cfss.cc/cdn/hy/24648646.m3u8
池邊苏爾,http://cfss.cc/cdn/hy/26355821.m3u8
黄金妖狐猫,http://cfss.cc/cdn/hy/30080157.m3u8
好学上进的青年,http://cfss.cc/cdn/hy/29982666.m3u8
港式宫斗剧,http://cfss.cc/cdn/hy/23865036.m3u8
QM是我,http://cfss.cc/cdn/hy/29621946.m3u8
一起来埋堆,http://cfss.cc/cdn/hy/23734183.m3u8
中国探月太空萌兔,http://cfss.cc/cdn/hy/23663418.m3u8
大头猴足球,http://cfss.cc/cdn/hy/29982605.m3u8
是大宝贝呀,http://cfss.cc/cdn/hy/23829543.m3u8
貔柴带你看,http://cfss.cc/cdn/hy/30080179.m3u8
神行大宝,http://cfss.cc/cdn/hy/24514506.m3u8
小小毛纪录片2,http://cfss.cc/cdn/hy/29982679.m3u8
了不起的小萌虎,http://cfss.cc/cdn/hy/11342388.m3u8
排球太燃了,http://cfss.cc/cdn/hy/30080166.m3u8
雅痞不是帅,http://cfss.cc/cdn/hy/11352953.m3u8
西班牙七七点评,http://cfss.cc/cdn/hy/30080161.m3u8
做人最要紧开心,http://cfss.cc/cdn/hy/23824164.m3u8
河声云梦泽,http://cfss.cc/cdn/hy/29982614.m3u8
三剑客陪你看,http://cfss.cc/cdn/hy/30080162.m3u8
沉默的孤狼啊,http://cfss.cc/cdn/hy/21059598.m3u8
Damn,http://cfss.cc/cdn/hy/24088764.m3u8
咪咕视频,http://221.181.100.64/gslbserv.itv.cmvideo.cn/1.m3u8?livemode=1&stbId=m&channel-id=FifastbLive&Contentid=3000000010000005180
CGTN高清,https://live.tvfix.org/live/cgtnhd/index.m3u8
CGTN记录,https://live.tvfix.org/live/cgtndochd/index.m3u8
海贼王,http://1.94.31.214:35450/huya/16913382?cdn=txcdn
七龙珠,http://1.94.31.214:35450/huya/11601966?cdn=txcdn
异人之下,http://103.193.151.146/huya.php?id=11602065
哆啦A梦,http://1.94.31.214:35450/huya/11601963
蜡笔小新,http://huanqiuzhibo.cn/manifest/huya.php?id=11352970
新动漫台,http://nas.hssvm.com:8888/udp/225.1.1.216:5002
动漫秀场,http://nas.hssvm.com:8888/udp/225.1.1.134:5002
优漫卡通,http://8.138.7.223/tv/dl/jstv.php?id=ymkt&82:5140?=txiptv
优漫卡通,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8
金鹰卡通,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8
黑莓动画,http://39.134.64.87:6610/PLTV/88888888/224/3221225662/index.m3u8?IASHttpSessionId=
黑莓电影,http://39.134.64.87:6610/PLTV/88888888/224/3221225743/index.m3u8?IASHttpSessionId=
1905电影网.A,http://xxwx.yoesun.com/xxw/1905电影网.php?id=1905a
1905电影网.B,http://120.76.248.139/live/lunbo/ssdy.m3u8?p?id=1905b
无线综合,https://100.061833.xyz/stream/mytv/null-3/stream.m3u8?uid=767836924&u=ef456a&p=29624e2e4c4ccee26ed8f3e0ca1012ea57a8f2191be6149f632250f7036119cc
无线综合,http://tl.061833.xyz/tl/null-3
无线粤曲,https://100.061833.xyz/stream/mytv/null-15/master.m3u8?u=ef456a&p=29624e2e4c4ccee26ed8f3e0ca1012ea57a8f2191be6149f632250f7036119cc
无线粤曲,http://tl.061833.xyz/tl/null-15
无线粤片,https://100.061833.xyz/stream/mytv/null-10/master.m3u8?u=ef456a&p=29624e2e4c4ccee26ed8f3e0ca1012ea57a8f2191be6149f632250f7036119cc
无线粤片,http://tl.061833.xyz/tl/null-10
无线华剧,https://100.061833.xyz/stream/mytv/null-4/master.m3u8?u=ef456a&p=29624e2e4c4ccee26ed8f3e0ca1012ea57a8f2191be6149f632250f7036119cc
无线华剧,http://tl.061833.xyz/tl/null-4
无线亚剧,https://100.061833.xyz/stream/mytv/null-13/master.m3u8?u=ef456a&p=29624e2e4c4ccee26ed8f3e0ca1012ea57a8f2191be6149f632250f7036119cc
无线亚剧,http://tl.061833.xyz/tl/null-13
黄金翡翠,https://100.061833.xyz/stream/mytv/null-2/stream.m3u8?uid=531905549&u=ef456a&p=29624e2e4c4ccee26ed8f3e0ca1012ea57a8f2191be6149f632250f7036119cc
黄金翡翠,http://tl.061833.xyz/tl/null-2
黄金华剧,https://100.061833.xyz/stream/mytv/null-9/stream.m3u8?uid=1912479921&u=ef456a&p=29624e2e4c4ccee26ed8f3e0ca1012ea57a8f2191be6149f632250f7036119cc
黄金华剧,http://tl.061833.xyz/tl/null-9
港澳台直播,#genre#
香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视,http://148.135.93.213/live.php?id=香港卫视
美亚电影,https://mysupertv.pendy.dpdns.org/CMAM/cmam.m3u8
天映频道,https://mysupertv.pendy.dpdns.org/TYPD/typd.m3u8
纬来体育,https://hls.yjjcfw.com/live/vl.m3u8?hwSecret=650eb9987597e210186916db9c2827a195febacc0a21feefa813ee377b6ae99d&hwTime=683EAE29
纬来体育,https://smart.pendy.dpdns.org/Smart.php?id=videolandsport
纬来精采,http://61.221.215.25:8800/hls/48/index.m3u8
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
TVBS,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?$LR
TVBS,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台视新闻,http://222.128.55.152:9080/live/ts.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
中天新闻,http://222.128.55.152:9080/live/fc.m3u8
寰宇新闻,http://222.128.55.152:9080/live/hy.m3u8
东森美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
CTS华语,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
生命电视,http://61.216.67.119:1935/lifetv/lifetv.stream/manifest.m3u8
番薯电视,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
番薯电视,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
HKviu6,https://smart.pendy.dpdns.org/Smart.php?id=viusix_twn
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct4
翡翠台,http://120.198.101.106:9901/tsfile/live/1007_1.m3u8?key=txiptv
翡翠台,http://120.198.95.220:9901/tsfile/live/1004_1.m3u8?key=txiptv
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华经典,https://cdn8.163189.xyz/live/lhjd/stream.m3u8
龙华偶像,https://cdn8.163189.xyz/live/lhox/stream.m3u8
龙华日韩,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
龙华戏剧,https://cdn8.163189.xyz/live/lhxj/stream.m3u8
TVB无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=wxxwt
TVB功夫台,https://lb-mvtv-live.v2h-cdn.com/redirect/asia_action1/1asia_action.stream?type=m3u8
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv
